"Country or Area","Subgroup","Year","Source","Unit","Value","Value Footnotes"
"Reunion","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","452767",""
"Reunion","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","428133",""
"Reunion","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","483925",""
"Reunion","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","468702",""
"Reunion","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","450747",""
"Reunion","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","430489",""
"Reunion","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","408312",""
"Romania","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","9743607",""
"Romania","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","10061441",""
"Romania","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","10352889",""
"Romania","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","10608229",""
"Romania","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","10870928",""
"Romania","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","9116726",""
"Romania","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","9432982",""
"Romania","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","9726195",""
"Romania","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","9990264",""
"Romania","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","10276564",""
"Russian Federation","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","67902732",""
"Russian Federation","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","70076884",""
"Russian Federation","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","72131218",""
"Russian Federation","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","74004788",""
"Russian Federation","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","75629700",""
"Russian Federation","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","56012155",""
"Russian Federation","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","58116012",""
"Russian Federation","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","60276166",""
"Russian Federation","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","62474263",""
"Russian Federation","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","64688102",""
"Rwanda","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","8535368",""
"Rwanda","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","7810726",""
"Rwanda","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","7055738",""
"Rwanda","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","6254177",""
"Rwanda","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","5474036",""
"Rwanda","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","8110433",""
"Rwanda","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","7409015",""
"Rwanda","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","6675219",""
"Rwanda","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","5893280",""
"Rwanda","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","5127147",""
"Sahrawi","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","394694",""
"Sahrawi","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","370786",""
"Sahrawi","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","343485",""
"Sahrawi","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","296008",""
"Sahrawi","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","250073",""
"Sahrawi","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","424024",""
"Sahrawi","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","403784",""
"Sahrawi","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","379316",""
"Sahrawi","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","329431",""
"Sahrawi","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","280363",""
"Saint Lucia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","102820",""
"Saint Lucia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","99588",""
"Saint Lucia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","95816",""
"Saint Lucia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","91484",""
"Saint Lucia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","86758",""
"Saint Lucia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","98385",""
"Saint Lucia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","95572",""
"Saint Lucia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","92179",""
"Saint Lucia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","88191",""
"Saint Lucia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","83774",""
"Samoa","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","104632",""
"Samoa","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","101444",""
"Samoa","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","98217",""
"Samoa","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","95264",""
"Samoa","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","92178",""
"Samoa","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","112350",""
"Samoa","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","109271",""
"Samoa","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","106038",""
"Samoa","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","103016",""
"Samoa","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","99814",""
"Sao Tome and Principe","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","117585",""
"Sao Tome and Principe","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","108543",""
"Sao Tome and Principe","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","99553",""
"Sao Tome and Principe","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","90772",""
"Sao Tome and Principe","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","83484",""
"Sao Tome and Principe","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","116095",""
"Sao Tome and Principe","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","107006",""
"Sao Tome and Principe","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","97946",""
"Sao Tome and Principe","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","89111",""
"Sao Tome and Principe","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","81913",""
"Saudi Arabia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","17564262",""
"Saudi Arabia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","16245810",""
"Saudi Arabia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","14851650",""
"Saudi Arabia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","13414115",""
"Saudi Arabia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","11975116",""
"Saudi Arabia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","19749499",""
"Saudi Arabia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","18551472",""
"Saudi Arabia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","17237693",""
"Saudi Arabia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","15850590",""
"Saudi Arabia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","14440923",""
"Senegal","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","9912175",""
"Senegal","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","9109455",""
"Senegal","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","8306739",""
"Senegal","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","7501959",""
"Senegal","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","6696134",""
"Senegal","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","9642274",""
"Senegal","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","8889166",""
"Senegal","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","8134769",""
"Senegal","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","7376389",""
"Senegal","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","6614834",""
"Serbia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4989587",""
"Serbia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","5013551",""
"Serbia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","5028987",""
"Serbia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","5028889",""
"Serbia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","5011934",""
"Serbia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4925174",""
"Serbia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4945076",""
"Serbia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","4952442",""
"Serbia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","4941368",""
"Serbia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","4912940",""
"Sierra Leone","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4853353",""
"Sierra Leone","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4372683",""
"Sierra Leone","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","3922920",""
"Sierra Leone","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3511339",""
"Sierra Leone","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3137287",""
"Sierra Leone","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4738965",""
"Sierra Leone","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4266743",""
"Sierra Leone","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","3824034",""
"Sierra Leone","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3417806",""
"Sierra Leone","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3047961",""
"Singapore","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2607256",""
"Singapore","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2551865",""
"Singapore","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2476900",""
"Singapore","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2394632",""
"Singapore","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2283396",""
"Singapore","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2594359",""
"Singapore","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2551870",""
"Singapore","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2487698",""
"Singapore","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2413988",""
"Singapore","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2308710",""
"Slovakia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2700917",""
"Slovakia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2743465",""
"Slovakia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2769710",""
"Slovakia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2780842",""
"Slovakia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2780829",""
"Slovakia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","2516223",""
"Slovakia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","2564993",""
"Slovakia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","2596141",""
"Slovakia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","2610954",""
"Slovakia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","2615088",""
"Slovenia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","970282",""
"Slovenia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","990458",""
"Slovenia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","1007080",""
"Slovenia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","1018413",""
"Slovenia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","1023837",""
"Slovenia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","930834",""
"Slovenia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","950551",""
"Slovenia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","965203",""
"Slovenia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","973736",""
"Slovenia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","976717",""
"Solomon Islands","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","368220",""
"Solomon Islands","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","340486",""
"Solomon Islands","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","312333",""
"Solomon Islands","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","284141",""
"Solomon Islands","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","255980",""
"Solomon Islands","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","393797",""
"Solomon Islands","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","364599",""
"Solomon Islands","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","334787",""
"Solomon Islands","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","304782",""
"Solomon Islands","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","274688",""
"Somalia","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","7629104",""
"Somalia","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","6887404",""
"Somalia","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","6176704",""
"Somalia","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","5471775",""
"Somalia","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","4775030",""
"Somalia","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","7564173",""
"Somalia","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","6824562",""
"Somalia","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","6114479",""
"Somalia","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","5409183",""
"Somalia","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","4711449",""
"South Africa","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","26526062",""
"South Africa","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","26143381",""
"South Africa","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","25746789",""
"South Africa","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","25359460",""
"South Africa","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","24989622",""
"South Africa","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","26710283",""
"South Africa","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","26156908",""
"South Africa","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","25533953",""
"South Africa","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","24900676",""
"South Africa","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","24288202",""
"Spain","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","23687878",""
"Spain","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","23639521",""
"Spain","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","23538684",""
"Spain","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","23305427",""
"Spain","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","22857335",""
"Spain","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","22994043",""
"Spain","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","22983332",""
"Spain","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","22906525",""
"Spain","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","22694122",""
"Spain","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","22250801",""
"Sri Lanka","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","10507487",""
"Sri Lanka","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","10498952",""
"Sri Lanka","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","10395412",""
"Sri Lanka","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","10204575",""
"Sri Lanka","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","9955793",""
"Sri Lanka","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","9741892",""
"Sri Lanka","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","9829184",""
"Sri Lanka","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","9833557",""
"Sri Lanka","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","9755150",""
"Sri Lanka","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","9620531",""
"St Vincent and the Grenadines","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","62177",""
"St Vincent and the Grenadines","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","62795",""
"St Vincent and the Grenadines","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","62865",""
"St Vincent and the Grenadines","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","62329",""
"St Vincent and the Grenadines","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","61228",""
"St Vincent and the Grenadines","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","61499",""
"St Vincent and the Grenadines","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","62348",""
"St Vincent and the Grenadines","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","62561",""
"St Vincent and the Grenadines","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","62070",""
"St Vincent and the Grenadines","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","60931",""
"Sudan","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","29000245",""
"Sudan","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","26920904",""
"Sudan","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","24816610",""
"Sudan","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","22629399",""
"Sudan","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","20460908",""
"Sudan","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","29445435",""
"Sudan","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","27345671",""
"Sudan","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","25210769",""
"Sudan","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","22983223",""
"Sudan","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","20769339",""
"Suriname","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","240586",""
"Suriname","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","241498",""
"Suriname","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","240534",""
"Suriname","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","237595",""
"Suriname","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","232620",""
"Suriname","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","240112",""
"Suriname","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","240930",""
"Suriname","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","239853",""
"Suriname","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","237181",""
"Suriname","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","232662",""
"Swaziland","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","625292",""
"Swaziland","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","618431",""
"Swaziland","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","612558",""
"Swaziland","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","604334",""
"Swaziland","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","596290",""
"Swaziland","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","639160",""
"Swaziland","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","623271",""
"Swaziland","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","605379",""
"Swaziland","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","584414",""
"Swaziland","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","564165",""
"Sweden","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","5026194",""
"Sweden","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4944607",""
"Sweden","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","4844537",""
"Sweden","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","4742603",""
"Sweden","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","4650841",""
"Sweden","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4985719",""
"Sweden","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4908965",""
"Sweden","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","4807917",""
"Sweden","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","4697089",""
"Sweden","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","4590759",""
"Switzerland","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4223661",""
"Switzerland","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4143436",""
"Switzerland","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","4056647",""
"Switzerland","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3971084",""
"Switzerland","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3889694",""
"Switzerland","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","3879851",""
"Switzerland","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","3834365",""
"Switzerland","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","3781310",""
"Switzerland","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3728210",""
"Switzerland","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3677089",""
"Syria","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","14508187",""
"Syria","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","13619933",""
"Syria","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","12651324",""
"Syria","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","11632484",""
"Syria","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","10606731",""
"Syria","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","14786307",""
"Syria","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","13898865",""
"Syria","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","12922006",""
"Syria","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","11877194",""
"Syria","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","10821317",""
"Tajikistan","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4787369",""
"Tajikistan","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4525866",""
"Tajikistan","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","4224098",""
"Tajikistan","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3896828",""
"Tajikistan","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3569730",""
"Tajikistan","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","4646964",""
"Tajikistan","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4403504",""
"Tajikistan","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","4118271",""
"Tajikistan","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3805784",""
"Tajikistan","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3492716",""
"Tanzania","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","32748048",""
"Tanzania","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","30006579",""
"Tanzania","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","27276652",""
"Tanzania","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","24563387",""
"Tanzania","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","21859405",""
"Tanzania","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","32767545",""
"Tanzania","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","29982339",""
"Tanzania","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","27201879",""
"Tanzania","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","24435263",""
"Tanzania","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","21682247",""
"Thailand","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","35949793",""
"Thailand","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","35653707",""
"Thailand","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","35149804",""
"Thailand","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","34428783",""
"Thailand","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","33484060",""
"Thailand","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","33268600",""
"Thailand","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","33148927",""
"Thailand","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","32840183",""
"Thailand","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","32334541",""
"Thailand","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","31640607",""
"Timor Leste","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1124124",""
"Timor Leste","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","989961",""
"Timor Leste","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","860864",""
"Timor Leste","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","740338",""
"Timor Leste","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","625905",""
"Timor Leste","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","1159450",""
"Timor Leste","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","1021528",""
"Timor Leste","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","888323",""
"Timor Leste","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","763528",""
"Timor Leste","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","645251",""
"Togo","Female","2030","UNPD_World Population Prospects_2006 (International projection)","Number","5473736",""
"Togo","Female","2025","UNPD_World Population Prospects_2006 (International projection)","Number","5005437",""
"Togo","Female","2020","UNPD_World Population Prospects_2006 (International projection)","Number","4532380",""
"Togo","Female","2015","UNPD_World Population Prospects_2006 (International projection)","Number","4060142",""
"Togo","Female","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3596451",""
"Togo","Male","2030","UNPD_World Population Prospects_2006 (International projection)","Number","5382120",""
"Togo","Male","2025","UNPD_World Population Prospects_2006 (International projection)","Number","4919719",""
"Togo","Male","2020","UNPD_World Population Prospects_2006 (International projection)","Number","4451919",""
"Togo","Male","2015","UNPD_World Population Prospects_2006 (International projection)","Number","3984912",""
"Togo","Male","2010","UNPD_World Population Prospects_2006 (International projection)","Number","3525766",""
